gpus,N,T,usr_htod_memcpy_time,usr_dtoh_memcpy_time,usr_kernel_time,dep_res_creation_time,dep_res_copy_time,arg_acc_time,lin_time
2,108544,1,0.00350628,0.00680128,0.704264,0.0142441,1.341e-05,0.0197864,0.0197086
2,108544,1,0.00351965,0.00637692,0.703601,0.0141083,3.3455e-05,0.0191988,0.0191267
2,109568,1,0.00226056,0.00303631,0.70142,0.0051641,1.3689e-05,0.00708445,0.00704198
2,109568,1,0.0023824,0.00575243,0.70902,0.0127287,1.6413e-05,0.0172559,0.0171827
2,109568,1,0.00295183,0.00636875,0.710294,0.0139158,3.1569e-05,0.0189908,0.0189189
2,110592,1,0.00227385,0.00413669,0.711062,0.00818551,2.8496e-05,0.0111783,0.0111279
2,110592,1,0.00229475,0.00683068,0.717257,0.0144483,3.0661e-05,0.019965,0.0198958
2,110592,1,0.00351383,0.00366099,0.709832,0.00689825,2.5842e-05,0.00931756,0.00927195
2,111616,1,0.0023077,0.00427122,0.719081,0.00954958,2.6959e-05,0.0126691,0.012616
2,111616,1,0.00270361,0.00689724,0.72402,0.0144451,1.2991e-05,0.020058,0.0199675
2,111616,1,0.0036609,0.0069751,0.723554,0.0142736,2.4026e-05,0.0197896,0.0197158
2,112640,1,0.00234158,0.00350678,0.72233,0.00629738,1.816e-05,0.00862136,0.00857896
2,112640,1,0.0026141,0.00530188,0.72962,0.0138926,3.3036e-05,0.0179147,0.0178362
2,112640,1,0.00363725,0.00536523,0.72748,0.0116141,3.4642e-05,0.0157273,0.0156554
2,113664,1,0.00259755,0.0064756,0.736157,0.0138651,4.5817e-05,0.0190589,0.0189608
2,113664,1,0.00292296,0.00323069,0.727441,0.00520468,1.369e-05,0.00730955,0.00727051
2,113664,1,0.00329315,0.00671125,0.737333,0.0146941,3.576e-05,0.0201886,0.0200859
2,114688,1,0.00243227,0.00686065,0.743612,0.0145503,3.1429e-05,0.0201085,0.0200289
2,114688,1,0.00368955,0.00677321,0.743036,0.0141969,3.3874e-05,0.0196219,0.019543
2,114688,1,0.00368978,0.00576326,0.742242,0.0132736,3.4642e-05,0.0177011,0.017631
2,115712,1,0.00248468,0.00640052,0.749147,0.0140922,3.4363e-05,0.0191703,0.0190747
2,115712,1,0.0028485,0.00310455,0.74111,0.00551408,1.5156e-05,0.0074572,0.0074183
2,115712,1,0.00387464,0.00667357,0.749707,0.0141667,1.3829e-05,0.0195678,0.0194993
2,116736,1,0.00242204,0.00386675,0.75253,0.0103376,1.4877e-05,0.0127796,0.0127243
2,116736,1,0.00244616,0.00635196,0.757665,0.0157589,3.5061e-05,0.0208003,0.0207131
2,116736,1,0.00255973,0.00664469,0.75676,0.0149685,2.5563e-05,0.020291,0.0202183
2,117760,1,0.00242141,0.0042224,0.755585,0.00726863,1.334e-05,0.0103148,0.0102519
2,117760,1,0.00243423,0.00479023,0.758265,0.00998234,3.1709e-05,0.0135704,0.0135197
2,117760,1,0.00282929,0.00684542,0.763101,0.0145456,1.2153e-05,0.0200916,0.0199892
2,118784,1,0.00245553,0.00663429,0.769325,0.0143829,1.2223e-05,0.0196972,0.0196107
2,118784,1,0.00256105,0.00741259,0.769018,0.0139651,4.1626e-05,0.01927,0.0191758
2,118784,1,0.00289404,0.00344734,0.760417,0.0055312,1.348e-05,0.00781438,0.00777751
2,119808,1,0.00256971,0.0065621,0.775417,0.0138788,3.8693e-05,0.0191397,0.0190523
2,119808,1,0.00320791,0.00681211,0.775783,0.014258,2.5563e-05,0.0196773,0.0195826
2,119808,1,0.00381521,0.00575502,0.775657,0.0141468,3.562e-05,0.0186294,0.0185414
2,120832,1,0.0025187,0.00360128,0.773016,0.00502434,1.4598e-05,0.00745797,0.00741558
2,120832,1,0.00385627,0.00697135,0.782187,0.0143694,2.7518e-05,0.019954,0.0198481
2,120832,1,0.00385811,0.00692274,0.782298,0.0145792,1.2712e-05,0.0201141,0.0200315
2,121856,1,0.00247738,0.00526165,0.786552,0.0119904,2.1511e-05,0.0158861,0.0158257
2,121856,1,0.00255851,0.00383036,0.780262,0.00577495,1.4667e-05,0.00839157,0.00835616
2,121856,1,0.00339575,0.00687608,0.789437,0.014493,1.2502e-05,0.0199886,0.0198879
2,122880,1,0.00293968,0.00688879,0.795229,0.014242,3.4852e-05,0.019759,0.0196838
2,122880,1,0.00313347,0.00474976,0.791313,0.00982876,3.3734e-05,0.0133031,0.0132283
2,122880,1,0.0039593,0.00581522,0.793973,0.0127928,3.1499e-05,0.0172398,0.0171775
2,123904,1,0.00256075,0.00374537,0.989545,0.00617571,1.4877e-05,0.00872829,0.00869085
2,123904,1,0.00354975,0.00686225,0.997272,0.0141725,3.1639e-05,0.0196389,0.019557
2,123904,1,0.00397856,0.0068932,0.998082,0.0144665,1.3061e-05,0.0199675,0.0198983
2,124928,1,0.00256279,0.00638163,1.00563,0.0140107,1.3479e-05,0.019092,0.0189762
2,124928,1,0.00256466,0.00322021,0.997717,0.00604399,1.341e-05,0.0080406,0.00799954
2,124928,1,0.00265646,0.00689813,1.00553,0.0140577,1.2851e-05,0.0195643,0.0194678
2,125952,1,0.00255927,0.00645137,1.01338,0.0136479,3.2058e-05,0.0187465,0.0186539
2,125952,1,0.0027136,0.00692748,1.01416,0.0142348,3.3385e-05,0.0197953,0.0197164
2,125952,1,0.00314724,0.00706708,1.01464,0.0147878,3.1359e-05,0.0205057,0.0203994
2,126976,1,0.00256543,0.00461429,1.01415,0.00677504,1.2432e-05,0.00998799,0.00993302
2,126976,1,0.00258504,0.00630978,1.0221,0.0139153,3.4293e-05,0.0188253,0.0187528
2,126976,1,0.00365003,0.00398332,1.01459,0.00643644,1.3061e-05,0.0092128,0.0091799
2,128000,1,0.0026535,0.0033071,1.02124,0.00540226,1.3689e-05,0.0074651,0.00741753
2,128000,1,0.00364837,0.0066009,1.03028,0.0143592,3.3594e-05,0.0194807,0.0193813
2,128000,1,0.00410686,0.00657974,1.03026,0.0142248,2.5982e-05,0.0194188,0.0193409
2,129024,1,0.00282729,0.0061057,1.03677,0.0124521,2.9683e-05,0.0171926,0.0170852
2,129024,1,0.00295866,0.00683958,1.039,0.0144815,1.3759e-05,0.0199595,0.0198893
2,129024,1,0.00298962,0.00711662,1.0385,0.0145866,3.0242e-05,0.020288,0.0202123
2,130048,1,0.00344895,0.0036904,1.03781,0.00588572,1.3619e-05,0.00828192,0.00824043
2,130048,1,0.00416436,0.00508928,1.04445,0.0122703,2.9683e-05,0.0159186,0.0158577
2,130048,1,0.00418362,0.00679381,1.04698,0.0146151,3.3316e-05,0.019923,0.0198538
2,131072,1,0.00267698,0.0061325,1.05337,0.0133241,3.4642e-05,0.01817,0.0180645
2,131072,1,0.00330165,0.00353311,1.04577,0.0056998,1.4737e-05,0.00801979,0.00798655
2,131072,1,0.00416856,0.00699425,1.05437,0.0144217,3.1289e-05,0.0199401,0.0198584
2,132096,1,0.00273734,0.00672611,1.06371,0.0145175,2.8077e-05,0.0198496,0.0197328
2,132096,1,0.00415424,0.00694292,1.06558,0.0145991,2.5562e-05,0.0200319,0.0199291
2,132096,1,0.0042256,0.00698392,1.06541,0.0144642,3.1918e-05,0.0199842,0.0198894
2,133120,1,0.00269626,0.00488421,1.0692,0.0100553,3.094e-05,0.0136364,0.0135708
2,133120,1,0.00272914,0.00548405,1.07159,0.0126739,3.1779e-05,0.016672,0.0166116
2,133120,1,0.00427706,0.00695736,1.07258,0.0144448,3.576e-05,0.0199405,0.0198609
2,134144,1,0.00273144,0.00500017,1.07839,0.0112566,2.5493e-05,0.0148517,0.014784
2,134144,1,0.00280663,0.00663457,1.08106,0.0142691,3.4642e-05,0.0195047,0.0194348
2,134144,1,0.00283132,0.00354359,1.07135,0.0054874,1.4806e-05,0.00778952,0.00775159
2,135168,1,0.00276385,0.00447439,1.08188,0.00783457,3.1779e-05,0.0109794,0.0109254
2,135168,1,0.00296125,0.0068688,1.09141,0.016339,3.1918e-05,0.0217776,0.0216938
2,135168,1,0.0030428,0.00690507,1.08854,0.0145447,3.4852e-05,0.019962,0.019878
2,136192,1,0.00279888,0.0068721,1.09654,0.0144748,2.6331e-05,0.0198772,0.0197952
2,136192,1,0.00365017,0.00648416,1.09598,0.0134466,1.2921e-05,0.0185924,0.0184748
2,136192,1,0.00434399,0.00681851,1.10001,0.0161085,1.2781e-05,0.0213774,0.0212874
2,137216,1,0.00281754,0.00693166,1.10516,0.0147615,3.2198e-05,0.0202108,0.0201346
2,137216,1,0.00329669,0.00480843,1.09949,0.00892102,4.3372e-05,0.0124182,0.0123547
2,137216,1,0.00430139,0.00436669,1.09982,0.00970414,2.7309e-05,0.0125591,0.0124899
2,138240,1,0.00292736,0.00428463,1.1067,0.00728029,1.5505e-05,0.0102301,0.0101643
2,138240,1,0.00307587,0.00698567,1.11294,0.0144621,4.5677e-05,0.019974,0.0198696
2,138240,1,0.00325981,0.00664604,1.11323,0.0139219,2.7169e-05,0.0190902,0.0190074
2,139264,1,0.00285732,0.00658265,1.12271,0.014677,3.1848e-05,0.0198959,0.0197896
2,139264,1,0.00333986,0.00659304,1.12082,0.0138642,2.8146e-05,0.0190361,0.0189317
2,139264,1,0.00385284,0.00695431,1.12109,0.0144336,3.5201e-05,0.0198598,0.0197667
2,140288,1,0.00288229,0.00708112,1.13007,0.0143996,1.2013e-05,0.019975,0.0198769
2,140288,1,0.0038803,0.00337415,1.12216,0.00551464,2.4096e-05,0.00752691,0.00745643
2,140288,1,0.00435182,0.00537901,1.1268,0.0115969,2.9823e-05,0.0155147,0.015463
2,141312,1,0.00287944,0.00541819,1.12846,0.00500185,1.2432e-05,0.0089798,0.00894187
2,141312,1,0.00288069,0.00713653,1.13807,0.0143889,2.8497e-05,0.0199811,0.0198753
2,141312,1,0.00447517,0.00717878,1.13903,0.0145753,3.4083e-05,0.0201647,0.0200799
2,142336,1,0.00289899,0.0066125,1.14635,0.0138082,2.9683e-05,0.0188384,0.0187354
2,142336,1,0.00352354,0.00366875,1.13805,0.00558539,1.4249e-05,0.00791978,0.00787829
2,142336,1,0.00439188,0.00710976,1.14689,0.0142494,2.4445e-05,0.0198138,0.0197181
2,143360,1,0.00294126,0.00586456,1.15262,0.0118831,3.7716e-05,0.0162032,0.0161367
2,143360,1,0.00440175,0.00631732,1.15519,0.0152406,2.654e-05,0.0200042,0.0199182
2,143360,1,0.00445405,0.00347507,1.14663,0.00525954,1.3409e-05,0.00732806,0.0072622
2,144384,1,0.00298512,0.00313437,1.15545,0.00479267,1.5645e-05,0.0065991,0.00656432
2,144384,1,0.00395317,0.00681567,1.16335,0.0142589,1.2293e-05,0.0195438,0.0194446
2,144384,1,0.00451041,0.00725755,1.16287,0.0144755,2.7728e-05,0.0201068,0.0199904
2,145408,1,0.00334097,0.00485257,1.16824,0.0113319,2.7169e-05,0.0145493,0.0144467
2,145408,1,0.00360618,0.00653285,1.17167,0.0137972,3.513e-05,0.0188443,0.0187227
2,145408,1,0.00461581,0.00681218,1.17106,0.0143372,3.4503e-05,0.0195916,0.0194853
2,146432,1,0.0030324,0.0034808,1.17105,0.00556339,1.4597e-05,0.00769684,0.00766506
2,146432,1,0.00305901,0.00605677,1.17909,0.0125955,3.15e-05,0.0170974,0.0170134
2,146432,1,0.00365957,0.00726956,1.18088,0.0145462,3.2826e-05,0.0201782,0.020072
2,147456,1,0.00302083,0.00719198,1.18917,0.0144557,1.1734e-05,0.0200756,0.0199828
2,147456,1,0.00303484,0.00370835,1.17932,0.00589005,1.5575e-05,0.00821717,0.00818029
2,147456,1,0.00335046,0.00704392,1.18925,0.0145212,2.8566e-05,0.0200626,0.0199539
2,148480,1,0.00301929,0.00677346,1.19664,0.0141431,2.8287e-05,0.019389,0.019295
2,148480,1,0.00304863,0.007034,1.19714,0.0142476,2.4305e-05,0.0197247,0.0196307
2,148480,1,0.00411259,0.00663515,1.19682,0.0139183,1.3969e-05,0.0190339,0.0189442
2,149504,1,0.00305098,0.0056616,1.20044,0.0107848,3.0731e-05,0.0149088,0.0148588
2,149504,1,0.0030836,0.00343645,1.19615,0.00542783,1.5924e-05,0.00744645,0.00740133
2,149504,1,0.00463215,0.00711914,1.20493,0.0144158,3.101e-05,0.0199278,0.0198575
2,150528,1,0.00319213,0.00457434,1.20389,0.0049934,1.4597e-05,0.00797,0.00793102
2,150528,1,0.00329388,0.0047411,1.20866,0.00920017,4.3722e-05,0.0124232,0.0123469
2,150528,1,0.00329622,0.00717494,1.2158,0.0145046,1.2292e-05,0.0200444,0.0199392
2,151552,1,0.00308095,0.00355427,1.21229,0.00608759,2.6121e-05,0.00824746,0.00819075
2,151552,1,0.00308687,0.0071248,1.22344,0.0143935,2.675e-05,0.0199265,0.0198345
2,151552,1,0.00479776,0.00660947,1.22261,0.0143713,2.7378e-05,0.0193912,0.0193099
2,152576,1,0.0031512,0.00320338,1.22074,0.00496183,1.5016e-05,0.00679194,0.00675325
2,152576,1,0.003156,0.00605478,1.22906,0.0121476,3.995e-05,0.0166712,0.016586
2,152576,1,0.00347565,0.00664113,1.23211,0.0147539,2.8636e-05,0.0199001,0.0198121
2,153600,1,0.00313745,0.00471877,1.23212,0.00789303,2.9544e-05,0.0111652,0.011106
2,153600,1,0.00368062,0.00362963,1.22938,0.00599084,1.6832e-05,0.00817771,0.00814055
2,153600,1,0.00467553,0.00703121,1.2407,0.0143687,2.7448e-05,0.0197824,0.019696
2,154624,1,0.0037469,0.00340998,1.47872,0.00508235,1.3969e-05,0.00704254,0.00699889
2,154624,1,0.0040547,0.00369438,1.48055,0.00649085,1.5156e-05,0.00871564,0.00867367
2,154624,1,0.0048544,0.00707385,1.48744,0.0139237,2.9194e-05,0.0194182,0.019347
2,155648,1,0.0031402,0.0068911,1.49642,0.0138725,1.2082e-05,0.0191516,0.0190632
2,155648,1,0.0031547,0.00672985,1.49693,0.0140122,2.4934e-05,0.0191975,0.0191001
2,155648,1,0.00315922,0.00668665,1.49717,0.0138864,2.8635e-05,0.0190224,0.0189419
2,156672,1,0.00321569,0.00663252,1.50777,0.0135631,3.5271e-05,0.0186088,0.0185305
2,156672,1,0.00321644,0.00393681,1.50067,0.00687904,2.2071e-05,0.00935123,0.00930862
2,156672,1,0.00323731,0.00657436,1.50598,0.0137703,2.675e-05,0.0187328,0.0186467
2,157696,1,0.00318427,0.00647679,1.51842,0.0139576,2.6051e-05,0.0188014,0.0186986
2,157696,1,0.00320569,0.00708061,1.51724,0.0143643,3.3245e-05,0.0199428,0.0198248
2,157696,1,0.00369247,0.00707421,1.51723,0.0144641,1.2502e-05,0.0198785,0.0197915
2,158720,1,0.00323787,0.00669317,1.52789,0.0138319,3.0941e-05,0.0188489,0.0187697
2,158720,1,0.00325779,0.00561459,1.52432,0.0115436,2.9823e-05,0.0156067,0.015522
2,158720,1,0.00330717,0.0047039,1.52338,0.00959917,2.7937e-05,0.0127199,0.0126522
2,159744,1,0.00329518,0.00716223,1.53789,0.0143367,2.8845e-05,0.0198335,0.0197392
2,159744,1,0.00487115,0.00662377,1.53635,0.0140729,3.3454e-05,0.0190993,0.0189958
2,159744,1,0.00519649,0.00698487,1.53732,0.0142553,2.5423e-05,0.0195644,0.0194579
2,160768,1,0.00325506,0.00729258,1.54699,0.0139821,1.2293e-05,0.0195757,0.0194799
2,160768,1,0.0032568,0.00684137,1.54734,0.0138774,1.2292e-05,0.0190494,0.0189549
2,160768,1,0.00384724,0.00713441,1.54781,0.0143478,2.8217e-05,0.0198287,0.0197348
2,161792,1,0.00386891,0.00667482,1.55584,0.0138758,1.341e-05,0.0190092,0.018896
2,161792,1,0.00398704,0.00717647,1.55756,0.0145201,1.2223e-05,0.0200303,0.0199221
2,161792,1,0.00451581,0.00374425,1.54972,0.00578131,1.8509e-05,0.00802112,0.00798257
2,162816,1,0.00330842,0.00581902,1.56459,0.0119359,2.7239e-05,0.0160953,0.0160107
2,162816,1,0.00364087,0.00724542,1.56735,0.0144648,2.7378e-05,0.0199878,0.0199025
2,162816,1,0.00429894,0.00681655,1.56892,0.0157507,3.3245e-05,0.0209038,0.0208265
2,163840,1,0.00332624,0.00668027,1.5771,0.0139078,2.7728e-05,0.0190079,0.0189338
2,163840,1,0.0033833,0.00420864,1.57055,0.007992,1.5156e-05,0.0106866,0.0106485
2,163840,1,0.00395711,0.00733626,1.57793,0.0144628,1.2572e-05,0.0200887,0.0199905
2,164864,1,0.00337207,0.0072181,1.58704,0.0143933,3.9881e-05,0.0199222,0.0198255
2,164864,1,0.00392757,0.00725261,1.58702,0.0145185,2.668e-05,0.0200512,0.0199618
2,164864,1,0.0052511,0.00686817,1.58698,0.0145846,1.2572e-05,0.0197049,0.019596
2,165888,1,0.00337429,0.00347877,1.5867,0.00482766,1.2851e-05,0.00670918,0.0066781
2,165888,1,0.00339272,0.00442417,1.58953,0.0074996,1.341e-05,0.0103864,0.0103401
2,165888,1,0.00390773,0.00729009,1.5971,0.0146386,3.5271e-05,0.0201704,0.0200513
2,166912,1,0.00336499,0.00678522,1.60629,0.0139516,2.5074e-05,0.0190706,0.0189832
2,166912,1,0.00418607,0.00677086,1.60666,0.0138445,3.0521e-05,0.0189513,0.0188668
2,166912,1,0.00520468,0.00732377,1.60774,0.0145445,1.2572e-05,0.0200921,0.0200012
2,167936,1,0.00342855,0.00561284,1.6167,0.0121057,1.1804e-05,0.016077,0.0159896
2,167936,1,0.00368586,0.00618853,1.61441,0.0122865,2.4375e-05,0.0167361,0.0166584
2,167936,1,0.00513075,0.00718526,1.61841,0.0143818,2.8007e-05,0.0198554,0.0197319
2,168960,1,0.00344867,0.00718914,1.62741,0.0143765,2.7588e-05,0.0199588,0.0198504
2,168960,1,0.00358521,0.0034421,1.61782,0.00532551,1.5296e-05,0.00720849,0.00716735
2,168960,1,0.00380276,0.00688049,1.62824,0.0143051,1.2572e-05,0.0193899,0.0193062
2,169984,1,0.0034892,0.00735576,1.63855,0.014381,2.5353e-05,0.0200337,0.0199365
2,169984,1,0.0049908,0.00654982,1.63548,0.0140098,3.4432e-05,0.0188011,0.0187074
2,169984,1,0.00531615,0.00590835,1.63533,0.0120329,2.9753e-05,0.0161645,0.0160971
2,171008,1,0.00344726,0.00689529,1.64745,0.0145216,1.2222e-05,0.0196477,0.019577
2,171008,1,0.0035146,0.00408459,1.64236,0.00990599,2.682e-05,0.012397,0.0123555
2,171008,1,0.00364693,0.00691497,1.64752,0.0139503,3.5061e-05,0.019087,0.0190008
2,172032,1,0.00351286,0.00690027,1.65717,0.0126543,3.0592e-05,0.0170664,0.0170051
2,172032,1,0.00351705,0.00487324,1.65484,0.00979614,1.334e-05,0.0130841,0.0130245
2,172032,1,0.0054221,0.00717682,1.65878,0.0146116,2.7518e-05,0.0200021,0.0199265
2,173056,1,0.00351479,0.00744661,1.66658,0.0144309,2.675e-05,0.0200931,0.0200028
2,173056,1,0.00357048,0.00343728,1.65767,0.00490658,1.5785e-05,0.00677644,0.00673558
2,173056,1,0.00363802,0.00560639,1.66651,0.0118478,3.0242e-05,0.0156662,0.0156002
2,174080,1,0.00353199,0.00520167,1.6757,0.0114546,1.2572e-05,0.0149438,0.0148948
2,174080,1,0.00527891,0.0073008,1.67905,0.0144919,3.0382e-05,0.0199672,0.019853
2,174080,1,0.00541008,0.00717438,1.67931,0.0141385,2.4585e-05,0.0195179,0.0194411
2,175104,1,0.00358123,0.00683986,1.68632,0.0137609,2.9194e-05,0.0189117,0.0187812
2,175104,1,0.00360749,0.00503363,1.68247,0.00900648,3.3456e-05,0.0124134,0.0123656
2,175104,1,0.00550924,0.00362706,1.67877,0.00518119,1.2642e-05,0.00713797,0.00709474
2,176128,1,0.0035999,0.00726252,1.69655,0.0150891,1.334e-05,0.0206128,0.0204917
2,176128,1,0.00533504,0.00506524,1.69485,0.0115956,3.2756e-05,0.0149439,0.0148781
2,176128,1,0.00539134,0.00660403,1.6993,0.014031,1.2152e-05,0.0188703,0.018766
2,177152,1,0.00369974,0.00731594,1.70591,0.0145585,2.689e-05,0.020062,0.0199781
2,177152,1,0.0041235,0.00494577,1.70607,0.0115537,2.7728e-05,0.0147255,0.014681
2,177152,1,0.00418425,0.00735158,1.70781,0.0142013,1.2083e-05,0.0197193,0.0196289
2,178176,1,0.00367105,0.00389008,1.70939,0.00606054,1.5924e-05,0.00832403,0.00827926
2,178176,1,0.00554683,0.008182,1.71793,0.0149556,4.3302e-05,0.0201015,0.0199861
2,178176,1,0.00558586,0.00634351,1.71556,0.0126645,3.4223e-05,0.0172323,0.0171532
2,179200,1,0.00369613,0.00426912,1.7216,0.00727407,1.3759e-05,0.00990355,0.00985612
2,179200,1,0.00403947,0.00350364,1.71964,0.00548387,1.4038e-05,0.00738742,0.0073437
2,179200,1,0.00406113,0.0054726,1.72365,0.00941758,2.4585e-05,0.0131145,0.0130595
2,180224,1,0.00377519,0.0074107,1.73868,0.0147741,1.2641e-05,0.0204149,0.020336
2,180224,1,0.00409255,0.00726288,1.73853,0.0144788,3.2477e-05,0.0199462,0.0198684
2,180224,1,0.00417669,0.00700681,1.73869,0.013958,3.2617e-05,0.0190363,0.0189138
2,181248,1,0.00366826,0.00575057,1.74592,0.0114632,2.6191e-05,0.0154522,0.0153894
2,181248,1,0.00555462,0.00744323,1.74719,0.0127555,4.4e-05,0.0174605,0.017344
2,181248,1,0.00570643,0.00741834,1.74876,0.0150793,3.1639e-05,0.0206868,0.0205942
2,182272,1,0.00368599,0.00720784,1.75978,0.0146108,3.1849e-05,0.0200307,0.019919
2,182272,1,0.00419488,0.00383847,1.7507,0.00667007,1.3549e-05,0.00888299,0.00884674
2,182272,1,0.0056703,0.00500128,1.75555,0.00915683,1.3409e-05,0.0124222,0.0123613
2,183296,1,0.00382727,0.00737216,1.77053,0.0145685,1.2571e-05,0.020144,0.0200513
2,183296,1,0.00394248,0.00693335,1.7714,0.0152506,3.2128e-05,0.0204441,0.0203361
2,183296,1,0.0056251,0.00488526,1.76424,0.00904716,3.0172e-05,0.0122556,0.0121965
2,184320,1,0.00375088,0.00548803,1.77578,0.011538,2.8147e-05,0.0151449,0.0150828
2,184320,1,0.00377316,0.00408976,1.77016,0.00642296,1.3969e-05,0.00888404,0.00884465
2,184320,1,0.0045774,0.00693976,1.77958,0.0138183,3.1359e-05,0.018836,0.0187287
2,185344,1,0.00377854,0.00741809,2.0742,0.014393,2.7169e-05,0.0199933,0.019897
2,185344,1,0.00422677,0.00666765,2.07359,0.0135625,2.7658e-05,0.0183272,0.0182581
2,185344,1,0.00450057,0.00690521,2.07393,0.0139688,3.2407e-05,0.0190128,0.0189142
2,186368,1,0.00383965,0.00392738,2.07809,0.00494388,1.3829e-05,0.00718879,0.00714933
2,186368,1,0.00406007,0.00688917,2.08732,0.0137908,3.1848e-05,0.0189608,0.0188668
2,186368,1,0.00422297,0.00745068,2.08718,0.0145464,3.2128e-05,0.0201078,0.0200226
2,187392,1,0.00385472,0.00757017,2.09829,0.0145245,2.5982e-05,0.0200746,0.019991
2,187392,1,0.00437981,0.00691198,2.09771,0.0141869,2.8217e-05,0.0192236,0.0191198
2,187392,1,0.00580426,0.0081803,2.10016,0.0162789,4.0369e-05,0.0215204,0.0214137
2,188416,1,0.00385146,0.00434581,2.10094,0.00569114,3.3875e-05,0.00813357,0.00808468
2,188416,1,0.00402675,0.00650287,2.10967,0.0132982,2.5842e-05,0.0180091,0.0179088
2,188416,1,0.00455542,0.00741841,2.1121,0.0154377,2.8216e-05,0.0210752,0.0209939
2,189440,1,0.00386074,0.00703212,2.12231,0.0141022,2.5283e-05,0.0192145,0.0191235
2,189440,1,0.00388708,0.00714642,2.12052,0.0145654,2.647e-05,0.0199016,0.0198106
2,189440,1,0.00389238,0.00413006,2.11417,0.0057035,1.8369e-05,0.00814712,0.00810843
2,190464,1,0.00397953,0.00741917,2.13475,0.0144425,3.59e-05,0.0200083,0.0198899
2,190464,1,0.00428442,0.00509754,2.13069,0.010955,3.4573e-05,0.0142017,0.01416
2,190464,1,0.00433944,0.00744204,2.1333,0.0140717,2.9124e-05,0.0197135,0.0196132
2,191488,1,0.0038653,0.00709176,2.14855,0.0138068,2.7378e-05,0.0190043,0.0189223
2,191488,1,0.00415681,0.00399687,2.13758,0.00563701,1.5435e-05,0.00794737,0.00790434
2,191488,1,0.00607902,0.00683828,2.14545,0.0145549,1.6203e-05,0.019416,0.0193174
2,192512,1,0.0039352,0.00574827,2.15454,0.0116153,3.9671e-05,0.0154586,0.0154055
2,192512,1,0.00596231,0.00377901,2.14991,0.00520479,1.2363e-05,0.00708629,0.00703691
2,192512,1,0.00607414,0.00735423,2.15926,0.0144096,2.6401e-05,0.0198285,0.0197464
2,193536,1,0.00401329,0.00402607,2.15942,0.00509621,1.4527e-05,0.00703067,0.0069882
2,193536,1,0.00442293,0.00739878,2.16667,0.0145079,2.8635e-05,0.0199947,0.0199117
2,193536,1,0.00454575,0.00692702,2.16857,0.0141359,2.7728e-05,0.019207,0.0191127
2,194560,1,0.00393266,0.00714915,2.18122,0.0141433,3.3944e-05,0.0193878,0.0192906
2,194560,1,0.0039574,0.00704895,2.17954,0.0132618,1.2152e-05,0.0183611,0.0182487
2,194560,1,0.00617107,0.00711003,2.18267,0.0148175,3.569e-05,0.0200604,0.0199911
2,195584,1,0.00398352,0.00704597,2.1924,0.013915,2.9404e-05,0.0191371,0.0190317
2,195584,1,0.00410094,0.00552219,2.18952,0.0107906,3.3595e-05,0.0144165,0.0143587
2,195584,1,0.00446113,0.00607771,2.1898,0.01195,2.8985e-05,0.0161692,0.0160971
2,196608,1,0.00407091,0.00438311,2.19501,0.0053598,1.5087e-05,0.00767421,0.00763502
2,196608,1,0.00412734,0.00571102,2.20315,0.0117927,3.1779e-05,0.0156866,0.0156079
2,196608,1,0.00442373,0.0075666,2.20714,0.014383,2.6331e-05,0.0199614,0.0198789
2,197632,1,0.00401858,0.00514997,2.21689,0.0108561,2.8496e-05,0.0141629,0.0140808
2,197632,1,0.0040315,0.00756594,2.21519,0.0142635,3.2337e-05,0.0197652,0.0196849
2,197632,1,0.00403158,0.0054624,2.21053,0.0114775,2.8775e-05,0.0150264,0.0149446
2,198656,1,0.00437431,0.00427988,2.21807,0.00544438,1.5086e-05,0.00791922,0.00787347
2,198656,1,0.00454919,0.00673197,2.22982,0.014992,2.6819e-05,0.0198554,0.0197502
2,198656,1,0.00608742,0.00743336,2.22765,0.0146318,3.0172e-05,0.0200599,0.0199779
2,199680,1,0.00474476,0.00743852,2.23858,0.0146114,2.8635e-05,0.0200906,0.0199795
2,199680,1,0.00606805,0.00721383,2.23875,0.0142162,3.3176e-05,0.0194443,0.0193518
2,199680,1,0.0062776,0.00572988,2.23701,0.0113687,3.108e-05,0.0151298,0.0150483
2,200704,1,0.00411987,0.00567933,2.25105,0.0126763,3.1011e-05,0.0164944,0.0164091
2,200704,1,0.0045278,0.0071251,2.2531,0.0138761,3.9531e-05,0.0190746,0.0189904
2,200704,1,0.00563827,0.00400169,2.24189,0.00589229,1.5016e-05,0.00811178,0.00807197
2,201728,1,0.00410078,0.00763791,2.26615,0.0145926,2.5633e-05,0.0201957,0.0201036
2,201728,1,0.00545652,0.00666921,2.26145,0.013478,2.9754e-05,0.0181616,0.0180892
2,201728,1,0.00593242,0.00672911,2.2621,0.0140054,1.2921e-05,0.0188067,0.0187225
2,202752,1,0.00413329,0.00755174,2.27513,0.0152476,1.3899e-05,0.0209321,0.0208343
2,202752,1,0.00414138,0.00534953,2.27132,0.0112418,1.7671e-05,0.0145719,0.0145085
2,202752,1,0.00484566,0.00511874,2.26992,0.00879873,2.3747e-05,0.0120313,0.0119647
2,203776,1,0.00412895,0.00724595,2.287,0.0141627,3.3734e-05,0.0194484,0.019333
2,203776,1,0.00415672,0.00703244,2.28802,0.0142785,3.3455e-05,0.019329,0.0192464
